uid,vad_threshold,vtc_threshold,iou,precision,recall,vtc_dur,vad_dur,tp
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.5,0.9,0.3786,0.7745,0.4256,4066.825,7401.616,3149.802
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.5,0.9,0.3666,0.8142,0.4,4175.175,8498.304,3399.49
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.5,0.9,0.295,0.7672,0.324,2636.215,6242.16,2022.593
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.5,0.9,0.2648,0.7557,0.2896,5066.795,13222.64,3828.983
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.5,0.9,0.2864,0.7396,0.3185,4426.805,10280.048,3274.124
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.5,0.9,0.3791,0.8351,0.4098,9691.835,19751.232,8093.672
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.5,0.9,0.4539,0.7465,0.5365,7965.14,11082.432,5946.119
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.5,0.9,0.3282,0.8205,0.3536,6329.64,14687.856,5193.478
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.5,0.9,0.4352,0.8162,0.4826,5710.245,9657.856,4660.43
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.5,0.9,0.2652,0.6641,0.3063,4821.47,10453.296,3201.826
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.5,0.9,0.1736,0.8165,0.1807,3891.13,17585.712,3176.963
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.5,0.9,0.322,0.7393,0.3632,5383.095,10956.944,3979.627
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.5,0.9,0.4174,0.819,0.4598,4821.735,8589.392,3949.156
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.5,0.9,0.3131,0.6927,0.3635,6329.295,12059.808,4384.251
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.5,0.9,0.3075,0.8069,0.332,6488.99,15773.12,5236.245
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.5,0.9,0.2547,0.8066,0.2712,6820.205,20281.424,5501.022
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.5,0.9,0.3062,0.8481,0.3239,5431.695,14220.864,4606.526
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.5,0.9,0.3633,0.8357,0.3912,8417.87,17981.728,7034.555
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.5,0.9,0.3622,0.7512,0.4116,3637.75,6639.792,2732.644
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.5,0.9,0.3294,0.797,0.3595,3505.275,7771.376,2793.828
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.5,0.9,0.2353,0.7573,0.2545,5659.155,16839.232,4285.753
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.6,0.1,0.2648,0.2661,0.9814,23653.925,6413.792,6294.378
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.6,0.1,0.214,0.2171,0.9386,30389.79,7027.824,6596.558
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.6,0.1,0.208,0.2119,0.9186,47754.98,11018.848,10121.416
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.6,0.1,0.1922,0.1931,0.9754,36183.125,7164.688,6988.087
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.6,0.1,0.3113,0.3277,0.8613,32099.285,12213.984,10519.557
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.6,0.1,0.124,0.1245,0.9694,36111.725,4638.512,4496.567
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.6,0.1,0.221,0.2214,0.9911,41835.9,9346.096,9263.125
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.6,0.1,0.2056,0.2086,0.9353,38833.78,8659.68,8099.622
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.6,0.1,0.2004,0.2079,0.847,40698.775,9988.48,8460.645
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.6,0.1,0.2365,0.2369,0.9927,46937.31,11202.096,11120.844
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.6,0.1,0.1323,0.1338,0.9231,29174.64,4227.216,3902.292
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.6,0.1,0.2817,0.2836,0.9771,21609.13,6271.36,6127.66
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.6,0.1,0.2948,0.3106,0.8527,29084.01,10593.76,9032.847
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.6,0.1,0.2843,0.2904,0.9315,42427.605,13226.08,12320.626
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.6,0.1,0.0936,0.094,0.9608,36371.645,3556.608,3417.168
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.6,0.1,0.3096,0.3127,0.969,34016.605,10977.76,10637.06
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.6,0.1,0.2517,0.2563,0.934,37107.065,10182.08,9509.896
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.6,0.1,0.2047,0.2065,0.9612,27842.575,5980.24,5748.139
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.6,0.1,0.2756,0.2811,0.9338,44839.525,13500.24,12606.189
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.6,0.1,0.3115,0.3216,0.908,26151.335,9264.32,8411.553
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.6,0.1,0.2614,0.2681,0.9127,38611.86,11341.328,10351.15
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.6,0.1,0.2529,0.255,0.9689,49145.185,12932.368,12529.789
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.6,0.1,0.2701,0.3076,0.689,14566.1,6502.912,4480.485
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.6,0.1,0.276,0.2792,0.9602,44763.55,13016.64,12498.461
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.6,0.1,0.1562,0.1579,0.9338,32323.04,5466.288,5104.64
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.6,0.1,0.2221,0.2233,0.9758,37954.63,8685.104,8475.136
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.6,0.1,0.3984,0.4,0.9899,27465.325,11098.656,10986.505
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.6,0.1,0.2517,0.2571,0.9226,34333.83,9569.264,8828.77
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.6,0.1,0.1749,0.1759,0.9663,40404.73,7356.656,7108.775
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.6,0.1,0.1807,0.1938,0.7292,22699.67,6031.92,4398.217
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.6,0.1,0.246,0.251,0.9253,26010.275,7054.816,6527.571
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.6,0.1,0.1848,0.1862,0.9613,29956.095,5802.16,5577.683
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.6,0.1,0.2132,0.2166,0.9296,27651.16,6443.936,5990.504
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.6,0.1,0.1228,0.1231,0.9755,32356.86,4084.512,3984.525
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.6,0.1,0.2122,0.215,0.9435,42924.065,9779.872,9227.399
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.6,0.1,0.2133,0.2177,0.9135,30695.535,7314.512,6681.97
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.6,0.1,0.3985,0.3996,0.9934,40786.005,16406.576,16298.317
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.6,0.1,0.2098,0.2106,0.9825,39751.795,8522.128,8372.994
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.6,0.1,0.3112,0.3168,0.9458,34119.105,11427.856,10808.846
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.6,0.1,0.2723,0.2778,0.9329,25036.44,7454.72,6954.627
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.6,0.1,0.1619,0.1636,0.9411,42137.525,7325.152,6893.409
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.6,0.1,0.2598,0.2915,0.7053,31214.425,12900.384,9098.721
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.6,0.1,0.2432,0.2458,0.9592,32510.295,8330.336,7990.172
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.6,0.1,0.2338,0.2351,0.9768,27212.74,6550.656,6398.422
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.6,0.1,0.1662,0.1675,0.9552,50777.83,8903.136,8503.938
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.6,0.1,0.3114,0.3187,0.9316,32633.78,11164.336,10400.139
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.6,0.1,0.3222,0.3246,0.9771,49772.98,16536.608,16157.116
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.6,0.1,0.3765,0.3796,0.9789,26949.025,10451.6,10230.611
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.6,0.1,0.3456,0.3568,0.9165,35872.07,13966.304,12799.436
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.6,0.1,0.1896,0.1918,0.9448,24554.455,4983.44,4708.509
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.6,0.1,0.1697,0.1699,0.9922,34057.69,5832.704,5786.928
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.6,0.1,0.3128,0.3159,0.9689,41591.24,13562.32,13140.323
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.6,0.2,0.3288,0.3324,0.9682,18683.835,6413.792,6209.887
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.6,0.2,0.2558,0.2627,0.9077,24285.535,7027.824,6378.931
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.6,0.2,0.2426,0.2501,0.8906,39244.335,11018.848,9813.083
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.6,0.2,0.2025,0.2044,0.957,33551.12,7164.688,6856.575
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.6,0.2,0.314,0.3419,0.7936,28348.765,12213.984,9692.688
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.6,0.2,0.1325,0.1335,0.9454,32841.785,4638.512,4385.366
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.6,0.2,0.2363,0.2373,0.9825,38699.3,9346.096,9182.076
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.6,0.2,0.2181,0.2227,0.9124,35475.725,8659.68,7901.4
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.6,0.2,0.2427,0.2577,0.8065,31262.255,9988.48,8055.386
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.6,0.2,0.257,0.2582,0.983,42654.33,11202.096,11011.605
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.6,0.2,0.1395,0.1416,0.9025,26941.645,4227.216,3815.009
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.6,0.2,0.3153,0.3186,0.9687,19068.63,6271.36,6074.907
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.6,0.2,0.3185,0.3456,0.8027,24606.205,10593.76,8503.088
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.6,0.2,0.2912,0.2997,0.9116,40233.84,13226.08,12057.164
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.6,0.2,0.1183,0.1195,0.9186,27337.66,3556.608,3267.19
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.6,0.2,0.3513,0.3588,0.9433,28858.59,10977.76,10355.419
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.6,0.2,0.271,0.2787,0.9077,33158.915,10182.08,9242.358
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.6,0.2,0.2393,0.2426,0.9458,23313.945,5980.24,5655.889
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.6,0.2,0.305,0.3158,0.8992,38446.485,13500.24,12139.739
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.6,0.2,0.3249,0.3397,0.8814,24033.62,9264.32,8165.169
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.6,0.2,0.3145,0.328,0.885,30603.88,11341.328,10036.717
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.6,0.2,0.2966,0.3009,0.9546,41030.93,12932.368,12344.904
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.6,0.2,0.2647,0.3347,0.5587,10856.665,6502.912,3633.194
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.6,0.2,0.2942,0.3004,0.9349,40512.55,13016.64,12169.654
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.6,0.2,0.174,0.179,0.8612,26293.22,5466.288,4707.535
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.6,0.2,0.2737,0.2768,0.9609,30147.535,8685.104,8345.183
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.6,0.2,0.4269,0.4315,0.9754,25087.51,11098.656,10825.698
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.6,0.2,0.2622,0.2716,0.8837,31135.1,9569.264,8456.268
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.6,0.2,0.1905,0.1925,0.947,36189.155,7356.656,6966.549
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.6,0.2,0.1797,0.205,0.593,17448.94,6031.92,3577.121
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.6,0.2,0.2573,0.2651,0.8977,23889.93,7054.816,6332.804
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.6,0.2,0.1979,0.2007,0.9328,26963.96,5802.16,5412.04
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.6,0.2,0.2843,0.2929,0.9062,19934.08,6443.936,5839.47
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.6,0.2,0.1541,0.1551,0.9579,25220.08,4084.512,3912.724
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.6,0.2,0.2304,0.2358,0.9099,37735.875,9779.872,8898.566
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.6,0.2,0.2242,0.2308,0.8869,28108.495,7314.512,6487.479
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.6,0.2,0.4143,0.4167,0.9862,38829.445,16406.576,16179.56
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.6,0.2,0.2282,0.2299,0.9696,35947.75,8522.128,8263.071
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.6,0.2,0.3395,0.349,0.9259,30315.71,11427.856,10581.078
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.6,0.2,0.3105,0.3194,0.917,21400.25,7454.72,6836.181
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.6,0.2,0.1875,0.1911,0.9095,34862.92,7325.152,6662.446
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.6,0.2,0.2802,0.334,0.6351,24526.275,12900.384,8192.683
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.6,0.2,0.2609,0.2658,0.9344,29286.805,8330.336,7783.823
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.6,0.2,0.2781,0.2816,0.9575,22272.79,6550.656,6272.287
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.6,0.2,0.1849,0.1877,0.9263,43946.29,8903.136,8246.55
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.6,0.2,0.3341,0.3458,0.908,29317.8,11164.336,10136.867
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.6,0.2,0.3572,0.3632,0.9556,43510.325,16536.608,15802.066
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.6,0.2,0.4004,0.4067,0.9627,24737.05,10451.6,10061.359
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.6,0.2,0.3786,0.4006,0.8733,30442.985,13966.304,12196.233
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.6,0.2,0.2101,0.2145,0.9108,21156.56,4983.44,4538.833
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.6,0.2,0.197,0.1977,0.9815,28952.69,5832.704,5724.987
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.6,0.2,0.333,0.3406,0.9373,37315.935,13562.32,12711.308
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.6,0.3,0.381,0.3879,0.9559,15806.99,6413.792,6130.886
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.6,0.3,0.2915,0.3034,0.881,20404.045,7027.824,6191.346
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.6,0.3,0.2762,0.2886,0.8655,33048.39,11018.848,9536.481
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.6,0.3,0.2135,0.2169,0.9313,30756.57,7164.688,6672.497
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.6,0.3,0.3165,0.3566,0.7381,25284.455,12213.984,9015.28
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.6,0.3,0.1423,0.1443,0.9124,29327.8,4638.512,4232.047
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.6,0.3,0.2503,0.2525,0.9665,35770.79,9346.096,9032.803
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.6,0.3,0.2308,0.2375,0.8912,32492.95,8659.68,7717.167
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.6,0.3,0.3,0.3281,0.7775,23668.915,9988.48,7766.215
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.6,0.3,0.2843,0.287,0.968,37788.985,11202.096,10844.078
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.6,0.3,0.1475,0.1505,0.8805,24725.89,4227.216,3721.909
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.6,0.3,0.3442,0.3493,0.9596,17229.78,6271.36,6017.967
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.6,0.3,0.3411,0.3811,0.7644,21246.76,10593.76,8098.042
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.6,0.3,0.3071,0.3198,0.8856,36624.38,13226.08,11712.685
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.6,0.3,0.1363,0.1393,0.8633,22042.825,3556.608,3070.596
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.6,0.3,0.3618,0.3773,0.8979,26124.86,10977.76,9856.949
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.6,0.3,0.2918,0.3033,0.8848,29703.945,10182.08,9008.957
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.6,0.3,0.2711,0.2766,0.9318,20148.29,5980.24,5572.091
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.6,0.3,0.3213,0.3383,0.8649,34513.06,13500.24,11676.211
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.6,0.3,0.3428,0.3642,0.8534,21708.985,9264.32,7906.428
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.6,0.3,0.3827,0.4093,0.8551,23694.415,11341.328,9697.644
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.6,0.3,0.3353,0.3429,0.9385,35395.88,12932.368,12136.586
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.6,0.3,0.2659,0.3657,0.4936,8778.78,6502.912,3210.102
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.6,0.3,0.3198,0.3315,0.9009,35372.86,13016.64,11726.453
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.6,0.3,0.1805,0.1898,0.7853,22609.765,5466.288,4292.415
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.6,0.3,0.3235,0.3297,0.9445,24876.49,8685.104,8202.753
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.6,0.3,0.45,0.4608,0.9506,22897.705,11098.656,10550.798
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.6,0.3,0.2803,0.2951,0.8485,27513.825,9569.264,8119.316
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.6,0.3,0.2074,0.211,0.9256,32277.53,7356.656,6808.998
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.6,0.3,0.1884,0.2326,0.4975,12898.78,6031.92,3000.61
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.6,0.3,0.2705,0.2816,0.8732,21877.94,7054.816,6160.2
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.6,0.3,0.2071,0.2116,0.9067,24856.6,5802.16,5260.818
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.6,0.3,0.3294,0.3443,0.8838,16541.34,6443.936,5694.993
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.6,0.3,0.1894,0.1921,0.9314,19805.77,4084.512,3804.294
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.6,0.3,0.2463,0.2549,0.88,33770.995,9779.872,8606.614
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.6,0.3,0.2344,0.244,0.8569,25693.17,7314.512,6268.0
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.6,0.3,0.4248,0.4301,0.9719,37074.16,16406.576,15945.383
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.6,0.3,0.2453,0.248,0.957,32881.97,8522.128,8155.554
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.6,0.3,0.3627,0.3772,0.9046,27407.8,11427.856,10337.477
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.6,0.3,0.3465,0.3597,0.904,18733.685,7454.72,6738.815
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.6,0.3,0.2014,0.2072,0.8782,31054.48,7325.152,6433.22
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.6,0.3,0.2971,0.3728,0.594,20555.475,12900.384,7663.389
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.6,0.3,0.2765,0.2842,0.9106,26693.16,8330.336,7585.317
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.6,0.3,0.3163,0.3227,0.9403,19086.445,6550.656,6159.798
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.6,0.3,0.2202,0.2261,0.8937,35193.265,8903.136,7957.159
